Enter to start.
Doing 10 runs.
Steppers ready.
Wavelength: 980nm
Warming up the ADCs.
3.3V power supply measured at 3.21V
Power supplies good.
Aiming is good.
Scanned area is 1.00 by 1.00 mm. Resolution is 20 µm.

Legend: run_number,wavelength,bus_voltage,pullup_value,x_position,y_position,measured_bus_voltage,logic_level
6,980nm,3.3V,10kΩ,0.08,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.08,-0.26,3.22,1
6,980nm,3.3V,10kΩ,0.08,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.08,-0.22,3.21,1
6,980nm,3.3V,10kΩ,0.08,-0.20,3.20,1
6,980nm,3.3V,10kΩ,0.08,-0.18,3.18,1
6,980nm,3.3V,10kΩ,0.08,-0.16,3.15,1
6,980nm,3.3V,10kΩ,0.08,-0.14,3.09,1
6,980nm,3.3V,10kΩ,0.08,-0.12,3.01,1
6,980nm,3.3V,10kΩ,0.08,-0.10,2.89,1
6,980nm,3.3V,10kΩ,0.08,-0.08,2.74,1
6,980nm,3.3V,10kΩ,0.08,-0.06,2.59,1
6,980nm,3.3V,10kΩ,0.08,-0.04,2.48,1
6,980nm,3.3V,10kΩ,0.08,-0.02,2.42,1
6,980nm,3.3V,10kΩ,0.08,0.00,2.45,1
6,980nm,3.3V,10kΩ,0.08,0.02,2.53,1
6,980nm,3.3V,10kΩ,0.08,0.04,2.62,1
6,980nm,3.3V,10kΩ,0.08,0.06,2.70,1
6,980nm,3.3V,10kΩ,0.08,0.08,2.77,1
6,980nm,3.3V,10kΩ,0.08,0.10,2.81,1
6,980nm,3.3V,10kΩ,0.08,0.12,2.82,1
6,980nm,3.3V,10kΩ,0.08,0.14,2.81,1
6,980nm,3.3V,10kΩ,0.08,0.16,2.80,1
6,980nm,3.3V,10kΩ,0.08,0.18,2.77,1
6,980nm,3.3V,10kΩ,0.08,0.20,2.76,1
6,980nm,3.3V,10kΩ,0.08,0.22,2.74,1
6,980nm,3.3V,10kΩ,0.08,0.24,2.74,1
6,980nm,3.3V,10kΩ,0.08,0.26,2.75,1
6,980nm,3.3V,10kΩ,0.08,0.28,2.77,1
6,980nm,3.3V,10kΩ,0.08,0.30,2.79,1
6,980nm,3.3V,10kΩ,0.08,0.32,2.82,1
6,980nm,3.3V,10kΩ,0.08,0.34,2.87,1
6,980nm,3.3V,10kΩ,0.08,0.36,2.94,1
6,980nm,3.3V,10kΩ,0.08,0.38,3.01,1
6,980nm,3.3V,10kΩ,0.08,0.40,3.08,1
6,980nm,3.3V,10kΩ,0.08,0.42,3.14,1
6,980nm,3.3V,10kΩ,0.08,0.44,3.18,1
6,980nm,3.3V,10kΩ,0.08,0.46,3.20,1
6,980nm,3.3V,10kΩ,0.08,0.48,3.21,1
6,980nm,3.3V,10kΩ,0.10,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.10,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.10,-0.26,3.22,1
6,980nm,3.3V,10kΩ,0.10,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.10,-0.22,3.21,1
6,980nm,3.3V,10kΩ,0.10,-0.20,3.20,1
6,980nm,3.3V,10kΩ,0.10,-0.18,3.18,1
6,980nm,3.3V,10kΩ,0.10,-0.16,3.16,1
6,980nm,3.3V,10kΩ,0.10,-0.14,3.12,1
6,980nm,3.3V,10kΩ,0.10,-0.12,3.06,1
6,980nm,3.3V,10kΩ,0.10,-0.10,3.00,1
6,980nm,3.3V,10kΩ,0.10,-0.08,2.92,1
6,980nm,3.3V,10kΩ,0.10,-0.06,2.86,1
6,980nm,3.3V,10kΩ,0.10,-0.04,2.81,1
6,980nm,3.3V,10kΩ,0.10,-0.02,2.80,1
6,980nm,3.3V,10kΩ,0.10,0.00,2.81,1
6,980nm,3.3V,10kΩ,0.10,0.02,2.84,1
6,980nm,3.3V,10kΩ,0.10,0.04,2.89,1
6,980nm,3.3V,10kΩ,0.10,0.06,2.94,1
6,980nm,3.3V,10kΩ,0.10,0.08,2.98,1
6,980nm,3.3V,10kΩ,0.10,0.10,3.00,1
6,980nm,3.3V,10kΩ,0.10,0.12,3.01,1
6,980nm,3.3V,10kΩ,0.10,0.14,3.01,1
6,980nm,3.3V,10kΩ,0.10,0.16,3.00,1
6,980nm,3.3V,10kΩ,0.10,0.18,2.99,1
6,980nm,3.3V,10kΩ,0.10,0.20,2.98,1
6,980nm,3.3V,10kΩ,0.10,0.22,2.98,1
6,980nm,3.3V,10kΩ,0.10,0.24,2.98,1
6,980nm,3.3V,10kΩ,0.10,0.26,2.98,1
6,980nm,3.3V,10kΩ,0.10,0.28,2.99,1
6,980nm,3.3V,10kΩ,0.10,0.30,3.01,1
6,980nm,3.3V,10kΩ,0.10,0.32,3.02,1
6,980nm,3.3V,10kΩ,0.10,0.34,3.04,1
6,980nm,3.3V,10kΩ,0.10,0.36,3.08,1
6,980nm,3.3V,10kΩ,0.10,0.38,3.12,1
6,980nm,3.3V,10kΩ,0.10,0.40,3.15,1
6,980nm,3.3V,10kΩ,0.10,0.42,3.18,1
6,980nm,3.3V,10kΩ,0.10,0.44,3.20,1
6,980nm,3.3V,10kΩ,0.10,0.46,3.21,1
6,980nm,3.3V,10kΩ,0.10,0.48,3.22,1
6,980nm,3.3V,10kΩ,0.12,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.12,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.12,-0.26,3.22,1
6,980nm,3.3V,10kΩ,0.12,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.12,-0.22,3.21,1
6,980nm,3.3V,10kΩ,0.12,-0.20,3.20,1
6,980nm,3.3V,10kΩ,0.12,-0.18,3.19,1
6,980nm,3.3V,10kΩ,0.12,-0.16,3.17,1
6,980nm,3.3V,10kΩ,0.12,-0.14,3.15,1
6,980nm,3.3V,10kΩ,0.12,-0.12,3.12,1
6,980nm,3.3V,10kΩ,0.12,-0.10,3.09,1
6,980nm,3.3V,10kΩ,0.12,-0.08,3.05,1
6,980nm,3.3V,10kΩ,0.12,-0.06,3.01,1
6,980nm,3.3V,10kΩ,0.12,-0.04,3.00,1
6,980nm,3.3V,10kΩ,0.12,-0.02,2.99,1
6,980nm,3.3V,10kΩ,0.12,0.00,3.00,1
6,980nm,3.3V,10kΩ,0.12,0.02,3.02,1
6,980nm,3.3V,10kΩ,0.12,0.04,3.04,1
6,980nm,3.3V,10kΩ,0.12,0.06,3.06,1
6,980nm,3.3V,10kΩ,0.12,0.08,3.08,1
6,980nm,3.3V,10kΩ,0.12,0.10,3.10,1
6,980nm,3.3V,10kΩ,0.12,0.12,3.10,1
6,980nm,3.3V,10kΩ,0.12,0.14,3.10,1
6,980nm,3.3V,10kΩ,0.12,0.16,3.10,1
6,980nm,3.3V,10kΩ,0.12,0.18,3.09,1
6,980nm,3.3V,10kΩ,0.12,0.20,3.09,1
6,980nm,3.3V,10kΩ,0.12,0.22,3.09,1
6,980nm,3.3V,10kΩ,0.12,0.24,3.09,1
6,980nm,3.3V,10kΩ,0.12,0.26,3.09,1
6,980nm,3.3V,10kΩ,0.12,0.28,3.10,1
6,980nm,3.3V,10kΩ,0.12,0.30,3.11,1
6,980nm,3.3V,10kΩ,0.12,0.32,3.12,1
6,980nm,3.3V,10kΩ,0.12,0.34,3.13,1
6,980nm,3.3V,10kΩ,0.12,0.36,3.15,1
6,980nm,3.3V,10kΩ,0.12,0.38,3.17,1
6,980nm,3.3V,10kΩ,0.12,0.40,3.19,1
6,980nm,3.3V,10kΩ,0.12,0.42,3.20,1
6,980nm,3.3V,10kΩ,0.12,0.44,3.22,1
6,980nm,3.3V,10kΩ,0.12,0.46,3.22,1
6,980nm,3.3V,10kΩ,0.12,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.14,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.14,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.14,-0.22,3.21,1
6,980nm,3.3V,10kΩ,0.14,-0.20,3.20,1
6,980nm,3.3V,10kΩ,0.14,-0.18,3.20,1
6,980nm,3.3V,10kΩ,0.14,-0.16,3.19,1
6,980nm,3.3V,10kΩ,0.14,-0.14,3.17,1
6,980nm,3.3V,10kΩ,0.14,-0.12,3.16,1
6,980nm,3.3V,10kΩ,0.14,-0.10,3.14,1
6,980nm,3.3V,10kΩ,0.14,-0.08,3.12,1
6,980nm,3.3V,10kΩ,0.14,-0.06,3.11,1
6,980nm,3.3V,10kΩ,0.14,-0.04,3.09,1
6,980nm,3.3V,10kΩ,0.14,-0.02,3.09,1
6,980nm,3.3V,10kΩ,0.14,0.00,3.09,1
6,980nm,3.3V,10kΩ,0.14,0.02,3.10,1
6,980nm,3.3V,10kΩ,0.14,0.04,3.11,1
6,980nm,3.3V,10kΩ,0.14,0.06,3.12,1
6,980nm,3.3V,10kΩ,0.14,0.08,3.13,1
6,980nm,3.3V,10kΩ,0.14,0.10,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.12,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.14,3.15,1
6,980nm,3.3V,10kΩ,0.14,0.16,3.15,1
6,980nm,3.3V,10kΩ,0.14,0.18,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.20,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.22,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.24,3.14,1
6,980nm,3.3V,10kΩ,0.14,0.26,3.15,1
6,980nm,3.3V,10kΩ,0.14,0.28,3.15,1
6,980nm,3.3V,10kΩ,0.14,0.30,3.16,1
6,980nm,3.3V,10kΩ,0.14,0.32,3.17,1
6,980nm,3.3V,10kΩ,0.14,0.34,3.18,1
6,980nm,3.3V,10kΩ,0.14,0.36,3.19,1
6,980nm,3.3V,10kΩ,0.14,0.38,3.20,1
6,980nm,3.3V,10kΩ,0.14,0.40,3.21,1
6,980nm,3.3V,10kΩ,0.14,0.42,3.21,1
6,980nm,3.3V,10kΩ,0.14,0.44,3.22,1
6,980nm,3.3V,10kΩ,0.14,0.46,3.23,1
6,980nm,3.3V,10kΩ,0.14,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.16,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.16,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.16,-0.22,3.22,1
6,980nm,3.3V,10kΩ,0.16,-0.20,3.21,1
6,980nm,3.3V,10kΩ,0.16,-0.18,3.20,1
6,980nm,3.3V,10kΩ,0.16,-0.16,3.19,1
6,980nm,3.3V,10kΩ,0.16,-0.14,3.18,1
6,980nm,3.3V,10kΩ,0.16,-0.12,3.17,1
6,980nm,3.3V,10kΩ,0.16,-0.10,3.16,1
6,980nm,3.3V,10kΩ,0.16,-0.08,3.15,1
6,980nm,3.3V,10kΩ,0.16,-0.06,3.14,1
6,980nm,3.3V,10kΩ,0.16,-0.04,3.14,1
6,980nm,3.3V,10kΩ,0.16,-0.02,3.14,1
6,980nm,3.3V,10kΩ,0.16,0.00,3.14,1
6,980nm,3.3V,10kΩ,0.16,0.02,3.14,1
6,980nm,3.3V,10kΩ,0.16,0.04,3.15,1
6,980nm,3.3V,10kΩ,0.16,0.06,3.16,1
6,980nm,3.3V,10kΩ,0.16,0.08,3.16,1
6,980nm,3.3V,10kΩ,0.16,0.10,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.12,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.14,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.16,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.18,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.20,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.22,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.24,3.17,1
6,980nm,3.3V,10kΩ,0.16,0.26,3.18,1
6,980nm,3.3V,10kΩ,0.16,0.28,3.18,1
6,980nm,3.3V,10kΩ,0.16,0.30,3.18,1
6,980nm,3.3V,10kΩ,0.16,0.32,3.19,1
6,980nm,3.3V,10kΩ,0.16,0.34,3.20,1
6,980nm,3.3V,10kΩ,0.16,0.36,3.20,1
6,980nm,3.3V,10kΩ,0.16,0.38,3.21,1
6,980nm,3.3V,10kΩ,0.16,0.40,3.22,1
6,980nm,3.3V,10kΩ,0.16,0.42,3.22,1
6,980nm,3.3V,10kΩ,0.16,0.44,3.23,1
6,980nm,3.3V,10kΩ,0.16,0.46,3.23,1
6,980nm,3.3V,10kΩ,0.16,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.18,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.18,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.18,-0.22,3.22,1
6,980nm,3.3V,10kΩ,0.18,-0.20,3.21,1
6,980nm,3.3V,10kΩ,0.18,-0.18,3.21,1
6,980nm,3.3V,10kΩ,0.18,-0.16,3.20,1
6,980nm,3.3V,10kΩ,0.18,-0.14,3.20,1
6,980nm,3.3V,10kΩ,0.18,-0.12,3.19,1
6,980nm,3.3V,10kΩ,0.18,-0.10,3.18,1
6,980nm,3.3V,10kΩ,0.18,-0.08,3.17,1
6,980nm,3.3V,10kΩ,0.18,-0.06,3.17,1
6,980nm,3.3V,10kΩ,0.18,-0.04,3.16,1
6,980nm,3.3V,10kΩ,0.18,-0.02,3.17,1
6,980nm,3.3V,10kΩ,0.18,0.00,3.16,1
6,980nm,3.3V,10kΩ,0.18,0.02,3.17,1
6,980nm,3.3V,10kΩ,0.18,0.04,3.17,1
6,980nm,3.3V,10kΩ,0.18,0.06,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.08,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.10,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.12,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.14,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.16,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.18,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.20,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.22,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.24,3.18,1
6,980nm,3.3V,10kΩ,0.18,0.26,3.19,1
6,980nm,3.3V,10kΩ,0.18,0.28,3.19,1
6,980nm,3.3V,10kΩ,0.18,0.30,3.20,1
6,980nm,3.3V,10kΩ,0.18,0.32,3.20,1
6,980nm,3.3V,10kΩ,0.18,0.34,3.21,1
6,980nm,3.3V,10kΩ,0.18,0.36,3.21,1
6,980nm,3.3V,10kΩ,0.18,0.38,3.22,1
6,980nm,3.3V,10kΩ,0.18,0.40,3.22,1
6,980nm,3.3V,10kΩ,0.18,0.42,3.23,1
6,980nm,3.3V,10kΩ,0.18,0.44,3.23,1
6,980nm,3.3V,10kΩ,0.18,0.46,3.23,1
6,980nm,3.3V,10kΩ,0.18,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.20,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.20,-0.24,3.22,1
6,980nm,3.3V,10kΩ,0.20,-0.22,3.22,1
6,980nm,3.3V,10kΩ,0.20,-0.20,3.22,1
6,980nm,3.3V,10kΩ,0.20,-0.18,3.21,1
6,980nm,3.3V,10kΩ,0.20,-0.16,3.21,1
6,980nm,3.3V,10kΩ,0.20,-0.14,3.20,1
6,980nm,3.3V,10kΩ,0.20,-0.12,3.20,1
6,980nm,3.3V,10kΩ,0.20,-0.10,3.20,1
6,980nm,3.3V,10kΩ,0.20,-0.08,3.19,1
6,980nm,3.3V,10kΩ,0.20,-0.06,3.19,1
6,980nm,3.3V,10kΩ,0.20,-0.04,3.19,1
6,980nm,3.3V,10kΩ,0.20,-0.02,3.18,1
6,980nm,3.3V,10kΩ,0.20,0.00,3.18,1
6,980nm,3.3V,10kΩ,0.20,0.02,3.18,1
6,980nm,3.3V,10kΩ,0.20,0.04,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.06,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.08,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.10,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.12,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.14,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.16,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.18,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.20,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.22,3.19,1
6,980nm,3.3V,10kΩ,0.20,0.24,3.20,1
6,980nm,3.3V,10kΩ,0.20,0.26,3.20,1
6,980nm,3.3V,10kΩ,0.20,0.28,3.20,1
6,980nm,3.3V,10kΩ,0.20,0.30,3.20,1
6,980nm,3.3V,10kΩ,0.20,0.32,3.21,1
6,980nm,3.3V,10kΩ,0.20,0.34,3.21,1
6,980nm,3.3V,10kΩ,0.20,0.36,3.22,1
6,980nm,3.3V,10kΩ,0.20,0.38,3.22,1
6,980nm,3.3V,10kΩ,0.20,0.40,3.23,1
6,980nm,3.3V,10kΩ,0.20,0.42,3.23,1
6,980nm,3.3V,10kΩ,0.20,0.44,3.23,1
6,980nm,3.3V,10kΩ,0.20,0.46,3.23,1
6,980nm,3.3V,10kΩ,0.20,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.22,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.24,3.23,1
6,980nm,3.3V,10kΩ,0.22,-0.22,3.22,1
6,980nm,3.3V,10kΩ,0.22,-0.20,3.22,1
6,980nm,3.3V,10kΩ,0.22,-0.18,3.22,1
6,980nm,3.3V,10kΩ,0.22,-0.16,3.22,1
6,980nm,3.3V,10kΩ,0.22,-0.14,3.21,1
6,980nm,3.3V,10kΩ,0.22,-0.12,3.20,1
6,980nm,3.3V,10kΩ,0.22,-0.10,3.20,1
6,980nm,3.3V,10kΩ,0.22,-0.08,3.20,1
6,980nm,3.3V,10kΩ,0.22,-0.06,3.20,1
6,980nm,3.3V,10kΩ,0.22,-0.04,3.19,1
6,980nm,3.3V,10kΩ,0.22,-0.02,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.00,3.19,1
6,980nm,3.3V,10kΩ,0.22,0.02,3.19,1
6,980nm,3.3V,10kΩ,0.22,0.04,3.19,1
6,980nm,3.3V,10kΩ,0.22,0.06,3.19,1
6,980nm,3.3V,10kΩ,0.22,0.08,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.10,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.12,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.14,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.16,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.18,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.20,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.22,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.24,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.26,3.20,1
6,980nm,3.3V,10kΩ,0.22,0.28,3.21,1
6,980nm,3.3V,10kΩ,0.22,0.30,3.21,1
6,980nm,3.3V,10kΩ,0.22,0.32,3.22,1
6,980nm,3.3V,10kΩ,0.22,0.34,3.22,1
6,980nm,3.3V,10kΩ,0.22,0.36,3.22,1
6,980nm,3.3V,10kΩ,0.22,0.38,3.23,1
6,980nm,3.3V,10kΩ,0.22,0.40,3.23,1
6,980nm,3.3V,10kΩ,0.22,0.42,3.23,1
6,980nm,3.3V,10kΩ,0.22,0.44,3.23,1
6,980nm,3.3V,10kΩ,0.22,0.46,3.23,1
6,980nm,3.3V,10kΩ,0.22,0.48,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.50,3.22,1
6,980nm,3.3V,10kΩ,0.24,-0.48,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.46,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.44,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.42,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.40,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.38,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.36,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.34,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.32,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.30,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.28,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.26,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.24,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.22,3.23,1
6,980nm,3.3V,10kΩ,0.24,-0.20,3.22,1
6,980nm,3.3V,10kΩ,0.24,-0.18,3.22,1
6,980nm,3.3V,10kΩ,0.24,-0.16,3.22,1
6,980nm,3.3V,10kΩ,0.24,-0.14,3.22,1
6,980nm,3.3V,10kΩ,0.24,-0.12,3.21,1
6,980nm,3.3V,10kΩ,0.24,-0.10,3.21,1
6,980nm,3.3V,10kΩ,0.24,-0.08,3.21,1
6,980nm,3.3V,10kΩ,0.24,-0.06,3.21,1
6,980nm,3.3V,10kΩ,0.24,-0.04,3.20,1
6,980nm,3.3V,10kΩ,0.24,-0.02,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.00,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.02,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.04,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.06,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.08,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.10,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.12,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.14,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.16,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.18,3.21,1
6,980nm,3.3V,10kΩ,0.24,0.20,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.22,3.21,1
6,980nm,3.3V,10kΩ,0.24,0.24,3.20,1
6,980nm,3.3V,10kΩ,0.24,0.26,3.21,1
6,980nm,3.3V,10kΩ,0.24,0.28,3.21,1
6,980nm,3.3V,10kΩ,0.24,0.30,3.22,1
